date,close,high,low,open,volume
2009-06-30,4.28623104095459,4.327459006659522,4.267272444698988,4.290745183773954,434224000
2009-07-01,4.298266410827637,4.353338531690249,4.288937989263812,4.318429574859916,414178800
2009-07-02,4.213705062866211,4.298267996944309,4.206783778929626,4.250720632583022,370479200
2009-07-06,4.171273708343506,4.1827099397830505,4.100252794551779,4.173981792519543,498688400
2009-07-07,4.074673175811768,4.203473922171562,4.068052833922383,4.167361578399392,461596800
2009-07-08,4.129444122314453,4.154121041140003,4.0451821096550855,4.090323148017946,575929200
2009-07-09,4.103562355041504,4.152614830291784,4.090622215318768,4.145693547087912,343025200
2009-07-10,4.168564796447754,4.182106420017795,4.102358178383361,4.102960867620375,445275600
2009-07-13,4.28352165222168,4.28352165222168,4.138772174014318,4.19925967175136,483501200
2009-07-14,4.281414985656738,4.308800380002641,4.248011940395044,4.274193161689291,347247600
2009-07-15,4.42014741897583,4.4237587332493415,4.343108056771914,4.364775138827252,485587200
2009-07-16,4.439407825469971,4.45445537300884,4.380725966025583,4.386443479616091,393570800
2009-07-17,4.566702842712402,4.574828298879705,4.472810691520995,4.4863531184665,602154000
2009-07-20,4.601611614227295,4.6657116400095,4.5408231652934115,4.612445959011932,735526400
2009-07-21,4.559480667114258,4.617260895983848,4.506516327868403,4.613048097493538,874781600
2009-07-22,4.7168707847595215,4.776757616400411,4.697911784445484,4.748468984685281,874104000
2009-07-23,4.749371528625488,4.7680287797662,4.6813596505628325,4.713560133408077,526962800
2009-07-24,4.814674377441406,4.814974918461704,4.709647344631559,4.723189369428508,438362400
2009-07-27,4.817984580993652,4.841457721722613,4.732519221543158,4.820091180963559,433311200
2009-07-28,4.814975738525391,4.8179847653761225,4.742750656457417,4.781270941302728,363554800
2009-07-29,4.815878391265869,4.82851799216202,4.762312166068048,4.781873051376339,382158000
2009-07-30,4.898936748504639,4.957016707121643,4.860115524297606,4.866134381041772,469604800
2009-07-31,4.916992664337158,4.965443257219208,4.902547407712878,4.9049549504835905,422536800
2009-08-03,5.008479118347168,5.014798518139164,4.9615324226518345,4.971764080567856,394240000
2009-08-04,4.981994152069092,4.982596037694127,4.941669020570176,4.963336099485818,395810800
2009-08-05,4.968754291534424,5.037366853349677,4.941669835732892,4.988013831126921,423183600
2009-08-06,4.932641506195068,5.010884634326195,4.907964595519384,4.982896950672871,341616800
2009-08-07,4.980790138244629,5.0135925040648,4.959424001458504,4.9801886543931735,387354800
2009-08-10,4.9570183753967285,5.013594442453939,4.925119227502729,4.985307011614797,300294400
2009-08-11,4.90014123916626,4.946786184226948,4.871552466676311,4.9260211237087255,355342400
2009-08-12,4.9747724533081055,5.01690324274204,4.889005356754159,4.891713440342138,445071200
2009-08-13,5.068363666534424,5.075887640030008,5.010584243029188,5.01509838605081,439980800
2009-08-14,5.019008636474609,5.062643727731176,4.981391596588112,5.053916789838407,305816000
2009-08-17,4.802637100219727,4.923011423822864,4.797520670140377,4.921807250668489,524381200
2009-08-18,4.9353485107421875,4.942570735409689,4.85740634248906,4.864026681618207,431152400
2009-08-19,4.953407287597656,4.97447289246633,4.888706561816075,4.897734448592368,413271600
2009-08-20,5.005467414855957,5.017204184837713,4.9537068569794815,4.964840937735513,342031200
2009-08-21,5.092438220977783,5.096953167521847,5.019612056881382,5.045191798518945,416074400
2009-08-24,5.087623596191406,5.137278365725302,5.06384991325321,5.119522736549182,406929600
2009-08-25,5.097854137420654,5.144198119836202,5.08972868241784,5.0996597940879465,324354800
2009-08-26,5.037968635559082,5.102368387501608,5.018407353040743,5.083409392392019,303998800
2009-08-27,5.09935998916626,5.102970499720961,4.96032760910358,5.0782943918067645,449181600
2009-08-28,5.117415904998779,5.190844354149444,5.0716741983957965,5.184224013159165,453700800
2009-08-31,5.062045574188232,5.08130511913067,5.010585535842847,5.060540457666465,311337600
2009-09-01,4.974470615386963,5.115910925676745,4.9636370758559,5.055422625330218,469028000
2009-09-02,4.970861434936523,5.043988555381445,4.938660944355668,4.954009033244117,364249200
2009-09-03,5.012088298797607,5.028639753902709,4.9654433620092036,5.008778329210876,293955200
2009-09-04,5.125241279602051,5.13697805286976,5.028340075174949,5.034057990356653,374628800
2009-09-08,5.204084873199463,5.210404270650211,5.176097994420734,5.205589587305074,315047600
2009-09-09,5.150217056274414,5.250428190333544,5.106881697371613,5.199570065451075,811087200
2009-09-10,5.19295072555542,5.2137153797593525,5.140286933840679,5.177903985321615,491134000
2009-09-11,5.180914402008057,5.21161017818546,5.142093970542052,5.2034847193109535,348961200
2009-09-14,5.227860450744629,5.233276619073298,5.123435278913428,5.140889162607598,322011200
2009-09-15,5.271193504333496,5.28593930074544,5.223947088685428,5.237488712022533,426470800
2009-09-16,5.473123073577881,5.49960564655272,5.353049670988132,5.356360042834102,754023200
2009-09-17,5.553773880004883,5.6211834827835006,5.476133022158944,5.476433965060508,810572000
2009-09-18,5.567917346954346,5.613960398490666,5.560092430914502,5.592293316469377,601582800
2009-09-21,5.537825584411621,5.572131875229217,5.465601285594327,5.545951044037123,437715600
2009-09-22,5.551666259765625,5.578750714137613,5.502613781201192,5.573033201851221,356753600
2009-09-23,5.582362651824951,5.6846812220231895,5.568218336470104,5.579353624818945,593563600
2009-09-24,5.531804084777832,5.6485666789442925,5.500205893792735,5.633519940465332,550880400
2009-09-25,5.488168716430664,5.5823618147475695,5.460181836383298,5.4773351761720015,445239200
2009-09-28,5.6019206047058105,5.6178705701344365,5.517057161672058,5.533307668051905,337444800
2009-09-29,5.5787506103515625,5.639539456997003,5.546550529984779,5.619377492050156,345385600
2009-09-30,5.577847957611084,5.610950865158588,5.495391631570806,5.601320694647123,539585200
2009-10-01,5.442727565765381,5.604028493925853,5.437911677168381,5.577847674554877,524711600
2009-10-02,5.564305782318115,5.595603438364886,5.4574742799969425,5.459279937179999,553308000
2009-10-05,5.598011016845703,5.623289817590608,5.545347216937316,5.603428390610998,423133200
2009-10-06,5.718083381652832,5.718083381652832,5.636530686487104,5.649771367548982,605085600
2009-10-07,5.725306987762451,5.7343348718653555,5.688592360245826,5.710561189258888,465668000
2009-10-08,5.695815563201904,5.761419502192623,5.684379332261467,5.737645818866382,438211200
2009-10-09,5.73192834854126,5.738849633832957,5.676255917912123,5.686788518204502,293272000
2009-10-12,5.742158889770508,5.763224486579525,5.706949381407369,5.748478689351065,288024800
2009-10-13,5.718385219573975,5.752992440532598,5.708755048767117,5.736741929088866,348020400
2009-10-14,5.756604194641113,5.787599699960345,5.724705057217051,5.7854935018751865,375510800
2009-10-15,5.734635829925537,5.745469371236306,5.703639920313181,5.706648947160207,373556400
2009-10-16,5.659101486206055,5.728617689312957,5.652781685271636,5.698223259833271,431426800
2009-10-19,5.713569164276123,5.717782363585203,5.583866430253199,5.653081668874038,942230800
2009-10-20,5.981403827667236,6.071384150009203,5.9540188266184995,6.036776920959659,1141039200
2009-10-21,6.166779041290283,6.280834364896252,5.995546588948404,6.004273529225583,1193726800
2009-10-22,6.175204753875732,6.254952992975715,6.094253547096901,6.160158014862652,791392000
2009-10-23,6.137288570404053,6.193263147103982,6.115922427751789,6.190254119849289,420786800
2009-10-26,6.093350410461426,6.221849763628873,6.021727635741907,6.129161797821185,484338400
2009-10-27,5.939573764801025,6.103282259298189,5.91188662016235,6.068675036119528,756551600
2009-10-28,5.790008544921875,5.959134417478836,5.750886374182464,5.9498047868513355,818386800
2009-10-29,5.908877372741699,5.92272114544053,5.782183649010223,5.868251293939663,570270400
2009-10-30,5.672643661499023,5.9224202317250265,5.662712546191858,5.900151261591744,717525200
2009-11-02,5.697020530700684,5.804454353694187,5.584470677443158,5.711766333786341,678983200
2009-11-03,5.680166721343994,5.703338519690526,5.59500189463512,5.653083067321268,522541600
2009-11-04,5.742158889770508,5.833643101512963,5.724705008800362,5.739751748865992,487530400
2009-11-05,5.839061260223389,5.868251915771757,5.772554089636623,5.7900087765415815,384801200
2009-11-06,5.848388671875,5.873968008456464,5.790007772693007,5.7933177419806325,295097600
2009-11-09,6.062655925750732,6.0758966073208205,5.90616926277253,5.9266321708165615,528855600
2009-11-10,6.108398914337158,6.168585478990517,6.049114374702303,6.049415317570392,401195200
2009-11-11,6.116521835327148,6.169185613484482,6.073788364765324,6.155944131909827,443870000
2009-11-12,6.078607082366943,6.16527622771943,6.061754681582916,6.11321431085155,363731200
2009-11-13,6.152636528015137,6.164071955613784,6.081013730050216,6.105088356762409,343240800
2009-11-16,6.218238830566406,6.259466788713871,6.169487302432475,6.183630810421452,485206400
2009-11-17,6.229374885559082,6.2426155684935685,6.169187917638516,6.201688944602484,396513600
2009-11-18,6.1980767250061035,6.229374379719679,6.1390935333769505,6.21553181215832,374320800
2009-11-19,6.0340657234191895,6.157449865961157,6.012699587287205,6.157449865961157,542326400
2009-11-20,6.016311168670654,6.030455481507272,5.951309125358778,5.993139374630357,406666400
2009-11-23,6.195671081542969,6.1992823966281385,6.107496412051895,6.109001528463672,474896800
2009-11-24,6.152336120605469,6.195670693534782,6.1059921186269825,6.179118833764325,318438400
2009-11-25,6.144811153411865,6.188748003972433,6.131871013230125,6.181224031264141,286454000
2009-11-27,6.036474704742432,6.107795748153861,5.969666598621347,5.995245936826048,295257200
2009-11-30,6.016010284423828,6.069275554470792,5.981703607767219,6.052122216142488,424858000
2009-12-01,5.927535533905029,6.102078357835462,5.923322334273956,6.086128387803543,465763200
2009-12-02,5.905268669128418,6.061454458998587,5.890823807938101,5.987424093381054,715260000
2009-12-03,5.912790298461914,5.988024813037776,5.906470899778629,5.941078125579032,448719600
2009-12-04,5.817695140838623,6.015108459642058,5.726210106544039,6.009692291035823,826884800
2009-12-07,5.686186790466309,5.8312384883084585,5.6780617321335605,5.817696456558534,714758800
2009-12-08,5.713870048522949,5.788502658711932,5.678660945750603,5.6985223672756815,690398800
2009-12-09,5.952513694763184,5.96334723543883,5.727112324363372,5.756303378666196,684782000
2009-12-10,5.91128396987915,6.0096902557435925,5.901955144945088,6.003671399790787,489669600
2009-12-11,5.8583221435546875,5.958534135823805,5.821006021756209,5.951912989204545,429774800
2009-12-14,5.9278364181518555,5.941378444528671,5.794822893583715,5.879385824967824,495790400
2009-12-15,5.843272686004639,5.943785574569832,5.816188636962611,5.893228388376661,419459600
2009-12-16,5.8691558837890625,5.913393694837389,5.854711023660649,5.871262484485935,352984800
2009-12-17,5.773756504058838,5.868250536473003,5.74787622624787,5.845981170552477,388838800
2009-12-18,5.881190299987793,5.883296899501889,5.796025098231883,5.81317923892515,608770400
2009-12-21,5.965456008911133,6.011198537717659,5.888416214158895,5.899852449050066,611906400
2009-12-22,6.029552936553955,6.044298734926375,5.978393855644822,6.001866996972211,349515600
2009-12-23,6.081914901733398,6.090341300598688,6.043094483768181,6.054830450030638,345525600
2009-12-24,6.290765285491943,6.300094915920629,6.119532816524534,6.125551673708931,500889200
2009-12-28,6.368107318878174,6.43852595363131,6.307919939882758,6.371418092811712,644565600
2009-12-29,6.292571544647217,6.401510861142506,6.281437059583733,6.39880237515041,445205600
2009-12-30,6.369009017944336,6.3798433636864145,6.268797848964856,6.284446075527844,412084400
2009-12-31,6.341623306274414,6.420469128556157,6.336507679554965,6.413848385775519,352410800
2010-01-04,6.4403300285339355,6.455075825369143,6.391277552762015,6.422875746236436,493729600
2010-01-05,6.451465606689453,6.4878788893442865,6.417459465133687,6.458086349642286,601904800
2010-01-06,6.348848342895508,6.477047226519875,6.342227598022606,6.45146747766756,552160000
2010-01-07,6.337110996246338,6.3798444920330555,6.291067931697854,6.372320918515503,477131200
2010-01-08,6.3792405128479,6.379842800362581,6.291368010013893,6.328683317594562,447610800
2010-01-11,6.322966575622559,6.409936656739424,6.2730108613843925,6.403917799170273,462229600
2010-01-12,6.251042366027832,6.312734855829747,6.211920995111912,6.295279766151516,594459600
2010-01-13,6.3392157554626465,6.347642155354666,6.1421034098672385,6.255556454799051,605892000
2010-01-14,6.302502632141113,6.3334993476765185,6.290164375580031,6.322966748435532,432894000
2010-01-15,6.197174549102783,6.367805536404338,6.195368891923551,6.34764236456958,594067600
2010-01-19,6.471325874328613,6.475840016443479,6.236596511247585,6.269398071903876,730007600
2010-01-20,6.371718406677246,6.486675377139207,6.30460934710422,6.467415433833856,612152800
2010-01-21,6.261573791503906,6.419264624350618,6.235693511008879,6.382249860636964,608154400
2010-01-22,5.9510087966918945,6.244421252148021,5.933253971692852,6.22275417000318,881767600
2010-01-25,6.1111063957214355,6.160158471211207,6.024436867223018,6.094253998563211,1065699600
2010-01-26,6.197475910186768,6.431303307369188,6.096361512083576,6.197776853070281,1867110000
2010-01-27,6.255858421325684,6.337110599470052,6.004576304881323,6.224861702167099,1722568400
2010-01-28,5.9973530769348145,6.184234582331421,5.979598251090309,6.167081642230315,1173502400
2010-01-29,5.779775619506836,6.084924808953682,5.725306174385902,6.051220016650193,1245952400
2010-02-01,5.86012601852417,5.898344957536001,5.756905029982434,5.789105111892288,749876400
2010-02-02,5.894131183624268,5.90797455361082,5.819499371791326,5.895636299546066,698342400
2010-02-03,5.995546817779541,6.024737871610872,5.850796525367367,5.873366836685999,615328000
2010-02-04,5.779476165771484,5.969667242555499,5.7650309076728465,5.920313414304272,757652000
2010-02-05,5.882094860076904,5.898345776508649,5.743363398956661,5.796930431016203,850306800
2010-02-08,5.841769218444824,5.9549213272537,5.8381579039905835,5.88901644563536,478270800
2010-02-09,5.9040632247924805,5.943485535788941,5.860728254652928,5.910984509080721,632886800
2010-02-10,5.871862411499023,5.916401552438432,5.845982129443028,5.895034207848327,370361600
2010-02-11,5.978695392608643,6.0111968229811845,5.839963934467913,5.864640849689512,550345600
2010-02-12,6.030155658721924,6.068073658294349,5.8832987465475535,5.961842829839377,655468800
2010-02-16,6.121037006378174,6.12976394618212,6.064460962784534,6.077100159166336,543737600
2010-02-17,6.095459461212158,6.148423804805962,6.044600512554113,6.144812489981041,436396800
2010-02-18,6.106895446777344,6.1357855681199585,6.046407119341141,6.067773265157536,422825200
2010-02-19,6.068975925445557,6.115019381625988,6.052123526278265,6.074694241849937,415469600
2010-02-22,6.031360149383545,6.093955075137377,5.9943453733714644,6.08914038992014,390563600
2010-02-23,5.930243968963623,6.058743752775308,5.889617889778194,6.018719157494267,575094800
2010-02-24,6.0385823249816895,6.062055067240381,5.953717633845612,5.965454406767876,460566400
2010-02-25,6.078907489776611,6.104787775293293,5.925129285780472,5.939875085918058,665126000
2010-02-26,6.15775203704834,6.174303493267834,6.078907013299251,6.090342440678554,507460800
2010-03-01,6.289262294769287,6.304609579248749,6.182730515986428,6.191758401290746,550093600
2010-03-02,6.285048007965088,6.344633085337924,6.251643753271007,6.317548630519751,566546400
2010-03-03,6.299493312835693,6.315744230035706,6.257663855362972,6.287757342888229,372052800
2010-03-04,6.341021537780762,6.347341337824556,6.278426628439884,6.297988316082593,366041200
2010-03-05,6.588994026184082,6.611564341558994,6.458989507847811,6.468318737610514,899620400
2010-03-08,6.592904567718506,6.623298586880981,6.567926715680666,6.6208914461359,429889600
2010-03-09,6.711474418640137,6.771059499877591,6.55709434208007,6.56973354085879,920259200
2010-03-10,6.766244411468506,6.785504755189614,6.716891387854703,6.735850386912285,596218000
2010-03-11,6.786107063293457,6.786107063293457,6.720503514606205,6.738259147181756,405700400
2010-03-12,6.819209575653076,6.853214914769391,6.793629833356823,6.842380971390462,416323600
2010-03-15,6.736152172088623,6.786106685897265,6.628115676983293,6.7824961745838594,493502800
2010-03-16,6.754508018493652,6.770457588790943,6.696126708957758,6.746382962806636,446908000
2010-03-17,6.744576454162598,6.814694124969459,6.718997117059263,6.768049191444486,450956800
2010-03-18,6.760527610778809,6.771060210567762,6.6991364640803415,6.743975349357211,342109600
2010-03-19,6.688301086425781,6.778280980574283,6.657605320601596,6.764738955477245,559445600
2010-03-22,6.76353645324707,6.8011539109842705,6.625105944519468,6.634736116559172,456419600
2010-03-23,6.872174263000488,6.884813864251339,6.743975003927867,6.790319404928508,602431200
2010-03-24,6.9025702476501465,6.927548109651042,6.846595664902845,6.850508324880401,597780400
2010-03-25,6.820715427398682,6.950720366525771,6.808677709816743,6.949215250035052,542284400
2010-03-26,6.948612689971924,6.980210486525643,6.877892319597145,6.8899300346190095,640875200
2010-03-29,6.993450164794922,7.0379889003916665,6.970278772085276,7.011808079358884,540744400
2010-03-30,7.097574710845947,7.146627995812646,7.049424656262791,7.120145023819747,527310000
2010-03-31,7.071993350982666,7.12044473913533,7.055743243654852,7.086739949715368,430659600
2010-04-01,7.101186752319336,7.184244580407976,7.004285551089673,7.144521725522793,603145200
2010-04-05,7.1770219802856445,7.177623866009455,7.065073646414248,7.0713938483071255,684507600
2010-04-06,7.208619594573975,7.2296847884448825,7.1321817252600725,7.16829406017137,447017200
2010-04-07,7.2405219078063965,7.280245574001815,7.182139778531832,7.208923299545999,628502000
